location_id,location_name,sub_population,vehicle,value_description,nutrient,value_mean,value_025_percentile,value_975_percentile,u5_applicable,wra_applicable,estimation_status,source_citation,source_link,CI_source,data_choice_notes
207,Ghana,total population,oil,percent of population eating vehicle,na,95.6,88.93648879999998,100.0,True,True,na,Ghana and Orc Macro. “Ghana Demographic and Health Survey 2003.” (2004).,https://dhsprogram.com/pubs/pdf/FR307/FR307.pdf,modeling,Discarded 2004 Nyumuah number (98%) in lieu of 2014 DHS number (95.6%)
207,Ghana,,oil,percent of population eating industrially produced vehicle,na,82.04614696505725,76.3273664292988,87.76492750081567,True,True,regression,,,modeling,
207,Ghana,,wheat flour,percent of population eating vehicle,na,82.65862479680025,40.668539351774506,100.0,True,True,regression,,,modeling,
207,Ghana,,wheat flour,percent of population eating industrially produced vehicle,na,48.710759588911074,23.96598598230179,73.45553319552037,True,True,regression,,,modeling,
207,Ghana,,wheat flour,percent of population eating fortified vehicle,folic acid,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
207,Ghana,,wheat flour,percent of population eating fortified vehicle,iron,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
207,Ghana,,wheat flour,percent of population eating fortified vehicle,vitamin a,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
207,Ghana,,wheat flour,percent of population eating fortified vehicle,zinc,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
181,Madagascar,,maize flour,percent of population eating vehicle,na,92.95766211088659,39.1355475793317,100.0,True,True,regression,,,modeling,
181,Madagascar,,maize flour,percent of population eating industrially produced vehicle,na,6.199592457450232,2.610053222956377,9.789131691944084,True,True,regression,,,modeling,
181,Madagascar,,maize flour,percent of population eating fortified vehicle,folic acid,4.044272001051109,1.702654689530521,6.385889312571697,True,True,regression,,,modeling,
181,Madagascar,,maize flour,percent of population eating fortified vehicle,iron,4.044272001051109,1.702654689530521,6.385889312571697,True,True,regression,,,modeling,
181,Madagascar,,maize flour,percent of population eating fortified vehicle,vitamin a,4.044272001051109,1.702654689530521,6.385889312571697,True,True,regression,,,modeling,
181,Madagascar,,maize flour,percent of population eating fortified vehicle,zinc,4.044272001051109,1.702654689530521,6.385889312571697,True,True,regression,,,modeling,
181,Madagascar,,oil,percent of population eating vehicle,na,75.03460774764267,69.80454551841646,80.26466997686884,True,True,regression,,,modeling,
181,Madagascar,,oil,percent of population eating industrially produced vehicle,na,26.763230705894696,24.897779999232426,28.62868141255697,True,True,regression,,,modeling,
181,Madagascar,,wheat flour,percent of population eating vehicle,na,45.179607979168175,22.228638203398624,68.13057775493775,True,True,regression,,,modeling,
181,Madagascar,,wheat flour,percent of population eating industrially produced vehicle,na,31.609024309707628,15.551829614522008,47.66621900489324,True,True,regression,,,modeling,
181,Madagascar,,wheat flour,percent of population eating fortified vehicle,folic acid,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
181,Madagascar,,wheat flour,percent of population eating fortified vehicle,iron,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
181,Madagascar,,wheat flour,percent of population eating fortified vehicle,vitamin a,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
181,Madagascar,,wheat flour,percent of population eating fortified vehicle,zinc,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
213,Niger,,maize flour,percent of population eating vehicle,na,70.43835860142605,29.65483072463477,100.0,True,True,regression,,,modeling,
213,Niger,,maize flour,percent of population eating industrially produced vehicle,na,4.087889448678717,1.7210178094515352,6.454761087905898,True,True,regression,,,modeling,
213,Niger,,maize flour,percent of population eating fortified vehicle,folic acid,3.992492837150552,1.6808554544117311,6.304130219889372,True,True,regression,,,modeling,
213,Niger,,maize flour,percent of population eating fortified vehicle,iron,3.992492837150552,1.6808554544117311,6.304130219889372,True,True,regression,,,modeling,
213,Niger,,maize flour,percent of population eating fortified vehicle,vitamin a,3.992492837150552,1.6808554544117311,6.304130219889372,True,True,regression,,,modeling,
213,Niger,,maize flour,percent of population eating fortified vehicle,zinc,3.992492837150552,1.6808554544117311,6.304130219889372,True,True,regression,,,modeling,
213,Niger,women of reproductive age,oil,percent of population eating vehicle,na,85.0,79.07533000000001,90.92466999999999,True,True,na,"Hess, S. Y., Brown, K. H., Sablah, M., Engle-Stone, R., Aaron, G. J., & Baker, S. K. (2013). Results of Fortification Rapid Assessment Tool (FRAT) surveys in sub-Saharan Africa and suggestions for future modifications of the survey instrument. Food and nutrition bulletin, 34(1), 21-38.",https://journals.sagepub.com/doi/pdf/10.1177/156482651303400104,modeling,Only one source. Discarded urban and rural specific estimates in lieu of the total estimate
213,Niger,,oil,percent of population eating industrially produced vehicle,na,80.3753506104397,74.77302792219083,85.97767329868856,True,True,regression,,,modeling,
213,Niger,,wheat flour,percent of population eating vehicle,na,41.4249940618393,20.381345628389308,62.46864249528929,True,True,regression,,,modeling,
213,Niger,,wheat flour,percent of population eating industrially produced vehicle,na,34.82162573285472,17.13244879031892,52.51080267539052,True,True,regression,,,modeling,
213,Niger,total population,wheat flour,percent of population eating fortified vehicle,folic acid,30.0,14.760180000000002,45.23982,True,True,na,"Corner, S. S. Nutrition and Business.",http://www.unscn.org/files/Publications/SCN_News/SCNNEWS3909.01b_lowdef.pdf,modeling,Only one source.
213,Niger,total population,wheat flour,percent of population eating fortified vehicle,iron,30.0,14.760180000000002,45.23982,True,True,na,"Corner, S. S. Nutrition and Business.",http://www.unscn.org/files/Publications/SCN_News/SCNNEWS3909.01b_lowdef.pdf,modeling,Only one source.
213,Niger,,wheat flour,percent of population eating fortified vehicle,vitamin a,30.0,14.760180000000002,45.23982,True,True,regression,,,modeling,
213,Niger,,wheat flour,percent of population eating fortified vehicle,zinc,30.0,14.760180000000002,45.23982,True,True,regression,,,modeling,
522,Sudan,,maize flour,percent of population eating vehicle,na,54.41398999375858,22.90850744333234,85.91947254418484,True,True,regression,,,modeling,
522,Sudan,,maize flour,percent of population eating industrially produced vehicle,na,31.96821461291634,13.458746224896233,50.47768300093645,True,True,regression,,,modeling,
522,Sudan,,maize flour,percent of population eating fortified vehicle,folic acid,5.744770543223763,2.4185713777793767,9.070969708668148,True,True,regression,,,modeling,
522,Sudan,,maize flour,percent of population eating fortified vehicle,iron,5.744770543223763,2.4185713777793767,9.070969708668148,True,True,regression,,,modeling,
522,Sudan,,maize flour,percent of population eating fortified vehicle,vitamin a,5.744770543223763,2.4185713777793767,9.070969708668148,True,True,regression,,,modeling,
522,Sudan,,maize flour,percent of population eating fortified vehicle,zinc,5.744770543223763,2.4185713777793767,9.070969708668148,True,True,regression,,,modeling,
522,Sudan,,oil,percent of population eating vehicle,na,50.64672475566439,47.116546746745065,54.1769027645837,True,True,regression,,,modeling,
522,Sudan,total population,oil,percent of population eating industrially produced vehicle,na,80.0,74.42384,85.57616,True,True,na,GFDx,https://fortificationdata.org/country-fortification-dashboard/?alpha3_code=SDN&lang=en,modeling,Only one source.
522,Sudan,,wheat flour,percent of population eating vehicle,na,88.8236843294887,43.70178563221441,100.0,True,True,regression,,,modeling,
522,Sudan,,wheat flour,percent of population eating industrially produced vehicle,na,57.90225540825719,28.48825707439499,87.31625374211939,True,True,regression,,,modeling,
522,Sudan,,wheat flour,percent of population eating fortified vehicle,folic acid,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
522,Sudan,,wheat flour,percent of population eating fortified vehicle,iron,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
522,Sudan,,wheat flour,percent of population eating fortified vehicle,vitamin a,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
522,Sudan,,wheat flour,percent of population eating fortified vehicle,zinc,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
168,Angola,,industry wheat,percent of population eating industrially produced vehicle,na,27.200000000000003,17.822716873896876,36.577283126103126,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
161,Bangladesh,,industry wheat,percent of population eating industrially produced vehicle,na,33.101,21.689329089811046,44.51267091018895,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
201,Burkina Faso,,industry wheat,percent of population eating industrially produced vehicle,na,48.0,31.451853306876835,64.54814669312316,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
205,Côte d'Ivoire,,industry wheat,percent of population eating industrially produced vehicle,na,90.16,59.07706446141699,100.0,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
202,Cameroon,,industry wheat,percent of population eating industrially produced vehicle,na,65.44,42.879360008375414,88.00063999162458,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
6,China,,industry wheat,percent of population eating industrially produced vehicle,na,48.68300000000001,31.89938696955594,65.46661303044408,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
171,Democratic Republic of the Congo,,industry wheat,percent of population eating industrially produced vehicle,na,0.6,0.39314816633596045,0.8068518336640396,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
141,Egypt,,industry wheat,percent of population eating industrially produced vehicle,na,88.5,57.98935453455417,100.0,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
179,Ethiopia,,industry wheat,percent of population eating industrially produced vehicle,na,15.400000000000002,10.090802935956319,20.709197064043686,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
207,Ghana,,industry wheat,percent of population eating industrially produced vehicle,na,82.7,54.18892225997322,100.0,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
163,India,,industry wheat,percent of population eating industrially produced vehicle,na,24.96,16.354963719575956,33.565036280424046,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
11,Indonesia,,industry wheat,percent of population eating industrially produced vehicle,na,75.8,49.66771834710967,100.0,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
180,Kenya,,industry wheat,percent of population eating industrially produced vehicle,na,36.6,23.982038146493586,49.21796185350642,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
181,Madagascar,,industry wheat,percent of population eating industrially produced vehicle,na,45.2,29.61716186397569,60.78283813602432,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
184,Mozambique,,industry wheat,percent of population eating industrially produced vehicle,na,16.3,10.68052518546026,21.91947481453974,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
15,Myanmar,,industry wheat,percent of population eating industrially produced vehicle,na,5.0,3.2762347194663373,6.723765280533662,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
164,Nepal,,industry wheat,percent of population eating industrially produced vehicle,na,13.025,8.53459144420981,17.51540855579019,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
213,Niger,,industry wheat,percent of population eating industrially produced vehicle,na,41.4,27.12722347718127,55.67277652281872,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
214,Nigeria,,industry wheat,percent of population eating industrially produced vehicle,na,62.8,41.14950807649719,84.4504919235028,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
165,Pakistan,,industry wheat,percent of population eating industrially produced vehicle,na,60.0,39.314816633596045,80.68518336640395,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
196,South Africa,,industry wheat,percent of population eating industrially produced vehicle,na,10.9,7.142191688436615,14.657808311563386,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
522,Sudan,,industry wheat,percent of population eating industrially produced vehicle,na,79.92,52.36733575594994,100.0,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
190,Uganda,,industry wheat,percent of population eating industrially produced vehicle,na,11.2,7.338765771604595,15.061234228395403,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
189,United Republic of Tanzania,,industry wheat,percent of population eating industrially produced vehicle,na,43.775000000000006,28.683434968927784,58.86656503107223,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
20,Viet Nam,,industry wheat,percent of population eating industrially produced vehicle,na,38.8,25.423581423058774,52.17641857694122,True,True,,From BMGF team: Kopie_von_20210412_LSFF_input_data_for_IHME_(002)_editLeo.xlsx,,,
179,Ethiopia,,industry wheat,percent of population eating fortified vehicle,folic acid,0.0,0.0,0.0,True,True,regression,,,modeling,
179,Ethiopia,,industry wheat,percent of population eating fortified vehicle,iron,0.0,0.0,0.0,True,True,regression,,,modeling,
179,Ethiopia,,industry wheat,percent of population eating fortified vehicle,vitamin a,0.0,0.0,0.0,True,True,regression,,,modeling,
179,Ethiopia,,industry wheat,percent of population eating fortified vehicle,zinc,0.0,0.0,0.0,True,True,regression,,,modeling,
163,India,0-24 months,industry wheat,percent of population eating fortified vehicle,folic acid,6.3,4.8,7.9,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245760",https://doi.org/10.3945/jn.116.245753,extraction,"Only one source. Note source had two numbers: one for caregivers and one for 0-24 month year olds, but numbers were equal."
163,India,0-24 months,industry wheat,percent of population eating fortified vehicle,iron,6.3,4.8,7.9,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245757",https://doi.org/10.3945/jn.116.245753,extraction,"Only one source. Note source had two numbers: one for caregivers and one for 0-24 month year olds, but numbers were equal."
163,India,,industry wheat,percent of population eating fortified vehicle,vitamin a,2.1333333333333333,1.0496127999999998,3.2170538666666664,True,True,regression,,,modeling,
163,India,,industry wheat,percent of population eating fortified vehicle,zinc,2.1333333333333333,1.0496127999999998,3.2170538666666664,True,True,regression,,,modeling,
214,Nigeria,total population,industry wheat,percent of population eating fortified vehicle,folic acid,17.45281177506153,15.08644802057785,19.85851439399679,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
214,Nigeria,total population,industry wheat,percent of population eating fortified vehicle,iron,17.45281177506153,15.08644802057785,19.85851439399679,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
214,Nigeria,total population,industry wheat,percent of population eating fortified vehicle,vitamin a,17.45281177506153,15.08644802057785,19.85851439399679,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
214,Nigeria,total population,industry wheat,percent of population eating fortified vehicle,zinc,17.45281177506153,15.08644802057785,19.85851439399679,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
161,Bangladesh,,industry wheat,percent of population eating fortified vehicle,folic acid,0.155875,0.11628321784056578,0.19546678215943425,True,True,multiplicative,,,modeling,
161,Bangladesh,,industry wheat,percent of population eating fortified vehicle,iron,0.155875,0.11628321784056578,0.19546678215943425,True,True,multiplicative,,,modeling,
161,Bangladesh,,industry wheat,percent of population eating fortified vehicle,vitamin a,0.155875,0.11628321784056578,0.19546678215943425,True,True,multiplicative,,,modeling,
161,Bangladesh,,industry wheat,percent of population eating fortified vehicle,zinc,0.155875,0.11628321784056578,0.19546678215943425,True,True,multiplicative,,,modeling,
165,Pakistan,,industry wheat,percent of population eating fortified vehicle,folic acid,1.9466666666666663,0.0,2.4411141573078763,True,True,multiplicative,,na,modeling,
165,Pakistan,total population,industry wheat,percent of population eating fortified vehicle,iron,3.8212394702415495,0.0,4.791822826679948,True,True,na,,https://www.gainhealth.org/sites/default/files/publications/documents/pakistan-fact-survey-2017-final-report-aug2018-corrected.pdf,modeling,Only one source
165,Pakistan,,industry wheat,percent of population eating fortified vehicle,vitamin a,0.0,0.0,0.0,True,True,lack of evidence,,na,extraction,
165,Pakistan,,industry wheat,percent of population eating fortified vehicle,zinc,1.9466666666666663,0.0,2.4411141573078763,True,True,multiplicative,,na,modeling,
190,Uganda,total population,industry wheat,percent of population eating fortified vehicle,folic acid,8.5,5.7,11.4,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245776",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
190,Uganda,total population,industry wheat,percent of population eating fortified vehicle,iron,8.5,5.7,11.4,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245777",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
190,Uganda,total population,industry wheat,percent of population eating fortified vehicle,vitamin a,8.5,5.7,11.4,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245778",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
190,Uganda,total population,industry wheat,percent of population eating fortified vehicle,zinc,8.5,5.7,11.4,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245780",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
189,United Republic of Tanzania,total population,industry wheat,percent of population eating fortified vehicle,folic acid,33.1,27.5,38.7,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245770",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
189,United Republic of Tanzania,total population,industry wheat,percent of population eating fortified vehicle,iron,33.1,27.5,38.7,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245770",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
189,United Republic of Tanzania,total population,industry wheat,percent of population eating fortified vehicle,vitamin a,33.1,27.5,38.7,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245770",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
189,United Republic of Tanzania,total population,industry wheat,percent of population eating fortified vehicle,zinc,33.1,27.5,38.7,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245770",https://doi.org/10.3945/jn.116.245753,extraction,All sources (Aaron and GFDx) agreed.
196,South Africa,total population,industry wheat,percent of population eating fortified vehicle,folic acid,5.707703745886679,3.166260481217212,9.075797429804837,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245753",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
196,South Africa,total population,industry wheat,percent of population eating fortified vehicle,iron,5.707703745886679,3.166260481217212,9.075797429804837,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245753",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
196,South Africa,total population,industry wheat,percent of population eating fortified vehicle,vitamin a,5.707703745886679,3.166260481217212,9.075797429804837,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245753",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
196,South Africa,total population,industry wheat,percent of population eating fortified vehicle,zinc,5.707703745886679,3.166260481217212,9.075797429804837,True,True,na,"Grant J Aaron, Valerie M Friesen, Svenja Jungjohann, Greg S Garrett, Lynnette M Neufeld, Mark Myatt, Coverage of Large-Scale Food Fortification of Edible Oil, Wheat Flour, and Maize Flour Varies Greatly by Vehicle and Country but Is Consistently Lower among the Most Vulnerable: Results from Coverage Surveys in 8 Countries, The Journal of Nutrition, Volume 147, Issue 5, May 2017, Pages 984S–994S, https://doi.org/10.3945/jn.116.245753",https://doi.org/10.3945/jn.116.245753,extraction,Only one source.
201,Burkina Faso,,industry wheat,percent of population eating fortified vehicle,folic acid,32.164500000000004,14.137563339731289,50.191436660268714,True,True,multiplicative,,,modeling,
201,Burkina Faso,,industry wheat,percent of population eating fortified vehicle,iron,17.38975,7.643479366602688,27.136020633397308,True,True,multiplicative,,,modeling,
201,Burkina Faso,,industry wheat,percent of population eating fortified vehicle,vitamin a,12.388562499999995,6.095247081375,18.681877918624988,True,True,regression,,,modeling,
201,Burkina Faso,,industry wheat,percent of population eating fortified vehicle,zinc,12.388562499999995,6.095247081375,18.681877918624988,True,True,regression,,,modeling,
180,Kenya,,industry wheat,percent of population eating fortified vehicle,folic acid,27.41759480814087,0.0,53.07150456775177,True,True,multiplicative + rejection sampling,na,na,modeling,
180,Kenya,,industry wheat,percent of population eating fortified vehicle,iron,27.105319835157037,0.0,52.45409845732886,True,True,multiplicative + rejection sampling,na,na,modeling,
180,Kenya,,industry wheat,percent of population eating fortified vehicle,vitamin a,27.448171770913874,0.0,53.046806802081754,True,True,multiplicative + rejection sampling,na,na,modeling,
180,Kenya,,industry wheat,percent of population eating fortified vehicle,zinc,27.424854626488628,0.0,53.19655468812321,True,True,multiplicative + rejection sampling,na,na,modeling,
15,Myanmar,total population,industry wheat,percent of population eating fortified vehicle,folic acid,0.0,0.0,5.0,True,True,na,,,extraction,Unable to find data; assuming 0; justification: lack of reports on fortification activities.
