location_id,location_name,nutrient,vehicle,value_description,value_mean,value_025_percentile,value_975_percentile,wra_applicable,u5_applicable,sub_population
168,Angola,iron,zero industry wheat,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,vitamin a,zero industry wheat,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,zinc,zero industry wheat,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,iron,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,zinc,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,iron,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,zinc,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,zero industry wheat,percent of population eating fortified vehicle,27.4197812,0,53.06646255,TRUE,TRUE,
180,Kenya,iron,zero industry wheat,percent of population eating fortified vehicle,27.09520062,0,52.48305101,TRUE,TRUE,
180,Kenya,vitamin a,zero industry wheat,percent of population eating fortified vehicle,27.39557009,0,53.02032333,TRUE,TRUE,
180,Kenya,zinc,zero industry wheat,percent of population eating fortified vehicle,27.45436641,0,53.11673201,TRUE,TRUE,
181,Madagascar,folic acid,zero industry wheat,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,iron,zero industry wheat,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,vitamin a,zero industry wheat,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,zinc,zero industry wheat,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
184,Mozambique,folic acid,zero industry wheat,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
184,Mozambique,iron,zero industry wheat,percent of population eating fortified vehicle,12.6325,8.561653186,16.70334681,TRUE,TRUE,
184,Mozambique,vitamin a,zero industry wheat,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
184,Mozambique,zinc,zero industry wheat,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,zero industry wheat,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,iron,zero industry wheat,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,zero industry wheat,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,zinc,zero industry wheat,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
190,Uganda,folic acid,zero industry wheat,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,iron,zero industry wheat,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,vitamin a,zero industry wheat,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,zinc,zero industry wheat,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
196,South Africa,folic acid,zero industry wheat,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,iron,zero industry wheat,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,vitamin a,zero industry wheat,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,zinc,zero industry wheat,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
201,Burkina Faso,folic acid,zero industry wheat,percent of population eating fortified vehicle,32.1645,14.13756334,50.19143666,TRUE,TRUE,
201,Burkina Faso,iron,zero industry wheat,percent of population eating fortified vehicle,17.38975,7.643479367,27.13602063,TRUE,TRUE,
201,Burkina Faso,vitamin a,zero industry wheat,percent of population eating fortified vehicle,12.3885625,6.095247081,18.68187792,TRUE,TRUE,
201,Burkina Faso,zinc,zero industry wheat,percent of population eating fortified vehicle,12.3885625,6.095247081,18.68187792,TRUE,TRUE,
202,Cameroon,folic acid,zero industry wheat,percent of population eating fortified vehicle,69.52523636,47.12059857,91.92987416,TRUE,TRUE,
202,Cameroon,iron,zero industry wheat,percent of population eating fortified vehicle,53.08856364,35.98067445,70.19645282,TRUE,TRUE,
202,Cameroon,vitamin a,zero industry wheat,percent of population eating fortified vehicle,43.61071212,21.45673203,65.76469221,TRUE,TRUE,
202,Cameroon,zinc,zero industry wheat,percent of population eating fortified vehicle,69.52523636,47.12059857,91.92987416,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,iron,zero industry wheat,percent of population eating fortified vehicle,10.29812205,5.062578607,15.06370705,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,zinc,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
207,Ghana,folic acid,zero industry wheat,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,iron,zero industry wheat,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,vitamin a,zero industry wheat,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,zinc,zero industry wheat,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
213,Niger,folic acid,zero industry wheat,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,iron,zero industry wheat,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,vitamin a,zero industry wheat,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,zinc,zero industry wheat,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
214,Nigeria,folic acid,zero industry wheat,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,iron,zero industry wheat,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,vitamin a,zero industry wheat,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,zinc,zero industry wheat,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
522,Sudan,folic acid,zero industry wheat,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,iron,zero industry wheat,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,vitamin a,zero industry wheat,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,zinc,zero industry wheat,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
6,China,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
141,Egypt,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
163,India,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
164,Nepal,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
168,Angola,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
180,Kenya,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
190,Uganda,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
196,South Africa,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
207,Ghana,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
213,Niger,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
522,Sudan,na,zero industry wheat,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
141,Egypt,folic acid,zero maize flour,percent of population eating fortified vehicle,0.000329684,0.000138798,0.00052057,TRUE,TRUE,
141,Egypt,iron,zero maize flour,percent of population eating fortified vehicle,0.000329684,0.000138798,0.00052057,TRUE,TRUE,
141,Egypt,vitamin a,zero maize flour,percent of population eating fortified vehicle,0.000329684,0.000138798,0.00052057,TRUE,TRUE,
141,Egypt,zinc,zero maize flour,percent of population eating fortified vehicle,0.000329684,0.000138798,0.00052057,TRUE,TRUE,
168,Angola,folic acid,zero maize flour,percent of population eating fortified vehicle,7.651010713,0,15.09214082,TRUE,TRUE,
168,Angola,iron,zero maize flour,percent of population eating fortified vehicle,7.654862574,0,15.06860704,TRUE,TRUE,
168,Angola,vitamin a,zero maize flour,percent of population eating fortified vehicle,7.655084569,0,15.04915118,TRUE,TRUE,
168,Angola,zinc,zero maize flour,percent of population eating fortified vehicle,7.661087995,0,15.09443154,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,iron,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,zinc,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,iron,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,zinc,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,iron,zero maize flour,percent of population eating fortified vehicle,5.31715275,2.497171136,8.137134364,TRUE,TRUE,
180,Kenya,vitamin a,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,zinc,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,folic acid,zero maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
181,Madagascar,iron,zero maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
181,Madagascar,vitamin a,zero maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
181,Madagascar,zinc,zero maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
184,Mozambique,folic acid,zero maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
184,Mozambique,iron,zero maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
184,Mozambique,vitamin a,zero maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
184,Mozambique,zinc,zero maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,zero maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
189,United Republic of Tanzania,iron,zero maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,zero maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
189,United Republic of Tanzania,zinc,zero maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
190,Uganda,folic acid,zero maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
190,Uganda,iron,zero maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
190,Uganda,vitamin a,zero maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
190,Uganda,zinc,zero maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
196,South Africa,folic acid,zero maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
196,South Africa,iron,zero maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
196,South Africa,vitamin a,zero maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
196,South Africa,zinc,zero maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
201,Burkina Faso,folic acid,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,iron,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,vitamin a,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,zinc,zero maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,folic acid,zero maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
202,Cameroon,iron,zero maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
202,Cameroon,vitamin a,zero maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
202,Cameroon,zinc,zero maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,zero maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
205,Côte d'Ivoire,iron,zero maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,zero maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
205,Côte d'Ivoire,zinc,zero maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
207,Ghana,folic acid,zero maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
207,Ghana,iron,zero maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
207,Ghana,vitamin a,zero maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
207,Ghana,zinc,zero maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
213,Niger,folic acid,zero maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
213,Niger,iron,zero maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
213,Niger,vitamin a,zero maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
213,Niger,zinc,zero maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
214,Nigeria,folic acid,zero maize flour,percent of population eating fortified vehicle,1.245041483,0.62702489,1.963058077,TRUE,TRUE,
214,Nigeria,iron,zero maize flour,percent of population eating fortified vehicle,1.873227273,0.788636175,2.957818371,TRUE,TRUE,
214,Nigeria,vitamin a,zero maize flour,percent of population eating fortified vehicle,1.245041483,0.62702489,1.963058077,TRUE,TRUE,
214,Nigeria,zinc,zero maize flour,percent of population eating fortified vehicle,1.245041483,0.62702489,1.963058077,TRUE,TRUE,
522,Sudan,folic acid,zero maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
522,Sudan,iron,zero maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
522,Sudan,vitamin a,zero maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
522,Sudan,zinc,zero maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
141,Egypt,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
168,Angola,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
180,Kenya,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
190,Uganda,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
196,South Africa,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
207,Ghana,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
213,Niger,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
522,Sudan,na,zero maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
6,China,vitamin a,zero oil,percent of population eating fortified vehicle,75,60.75211746,89.24788254,TRUE,TRUE,
11,Indonesia,vitamin a,zero oil,percent of population eating fortified vehicle,43.80555173,40.75221717,46.8588863,TRUE,TRUE,
15,Myanmar,vitamin a,zero oil,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
20,Viet Nam,vitamin a,zero oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
141,Egypt,vitamin a,zero oil,percent of population eating fortified vehicle,5,4.050141164,5.949858836,TRUE,TRUE,
161,Bangladesh,vitamin a,zero oil,percent of population eating fortified vehicle,42.849572,41.35621833,44.34292567,TRUE,TRUE,
163,India,vitamin a,zero oil,percent of population eating fortified vehicle,24.3,21.1,27.9,TRUE,TRUE,
164,Nepal,vitamin a,zero oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,vitamin a,zero oil,percent of population eating fortified vehicle,28.49258241,0,29.48557955,TRUE,TRUE,
168,Angola,vitamin a,zero oil,percent of population eating fortified vehicle,8.805705058,8.191929804,9.419480312,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,zero oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,zero oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,vitamin a,zero oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,vitamin a,zero oil,percent of population eating fortified vehicle,17.96624129,16.71395834,19.21852424,TRUE,TRUE,
184,Mozambique,vitamin a,zero oil,percent of population eating fortified vehicle,37.5774,37.21400517,37.94079483,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,zero oil,percent of population eating fortified vehicle,53.6,46.4,60.8,TRUE,TRUE,
190,Uganda,vitamin a,zero oil,percent of population eating fortified vehicle,54.4,48.3,60.4,TRUE,TRUE,
196,South Africa,vitamin a,zero oil,percent of population eating fortified vehicle,30.2037278,28.09846756,32.30898803,TRUE,TRUE,
201,Burkina Faso,vitamin a,zero oil,percent of population eating fortified vehicle,51.08314178,4.353187921,93.49333763,TRUE,TRUE,
202,Cameroon,vitamin a,zero oil,percent of population eating fortified vehicle,30.4969,30.20197763,30.79182237,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,zero oil,percent of population eating fortified vehicle,75,74.27470734,75.72529266,TRUE,TRUE,
207,Ghana,vitamin a,zero oil,percent of population eating fortified vehicle,32.9,30.6068042,35.1931958,TRUE,TRUE,
213,Niger,vitamin a,zero oil,percent of population eating fortified vehicle,75,69.77235,80.22765,TRUE,TRUE,
214,Nigeria,vitamin a,zero oil,percent of population eating fortified vehicle,7.478677729,5.778677729,9.248347161,TRUE,TRUE,
522,Sudan,vitamin a,zero oil,percent of population eating fortified vehicle,80,74.42384,85.57616,TRUE,TRUE,
6,China,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
141,Egypt,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
163,India,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
164,Nepal,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
168,Angola,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,FALSE,TRUE,
179,Ethiopia,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,FALSE,
180,Kenya,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
190,Uganda,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
196,South Africa,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
207,Ghana,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
213,Niger,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
522,Sudan,na,zero oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
6,China,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
141,Egypt,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
163,India,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
164,Nepal,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
168,Angola,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
190,Uganda,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
196,South Africa,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
207,Ghana,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
213,Niger,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
522,Sudan,folic acid,zero salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
